2026-04-08T16:40:17.0338948+00:00	baseline	fam-6F81F26E	1	0x1448A9F7470	44	17027	7391.85000	871.78000	3037.63000		
2026-04-08T16:40:17.0342183+00:00	baseline	fam-6F81F26E	2	0x1448A9F7A20	44	17027	7391.85000	871.78000	3037.63000		
2026-04-08T16:40:17.0342238+00:00	baseline	fam-6F81F26E	3	0x1448ED42910	44	17027	7391.85000	871.78000	3037.63000		
2026-04-08T16:40:53.2083137+00:00	stable-check	fam-6F81F26E	1	0x1448A9F7470	44	17027	7391.85000	871.78000	3037.63000		
2026-04-08T16:40:53.2085896+00:00	stable-check	fam-6F81F26E	2	0x1448A9F7A20	44	17027	7391.85000	871.78000	3037.63000		
2026-04-08T16:40:53.2085930+00:00	stable-check	fam-6F81F26E	3	0x1448ED42910	44	17027	7391.85000	871.78000	3037.63000		
2026-04-08T16:52:03.7551865+00:00	post-reload	fam-6F81F26E	1	0x14480F53E20	44	17027	7413.70000	863.59000	2913.98000		
2026-04-08T16:52:03.7558857+00:00	post-reload	fam-6F81F26E	2	0x14480F5D3C0	44	17027	7413.70000	863.59000	2913.98000		
2026-04-08T16:52:03.7558943+00:00	post-reload	fam-6F81F26E	3	0x14480F63E30	44	17027	7413.70000	863.59000	2913.98000		
